"","DREAD","UNKNO","TRUST","KNsub","KNobj","PROGR","PRISK","PBENE","POLICY"
"eorbqm",-0.297750790898542,-0.285527163515027,-0.438086180468587,-1.83263448957498,-0.97927774597609,0.420030734462637,-0.209589588221371,-1.13302876809562,-0.188622584753237
"qttpka",1.02109843450756,-1.13055760966021,-1.78631219324132,-0.311733368449911,0.366502499382866,0.69382953062041,-0.263038118469921,-1.39694241248837,-1.49564885796968
"460vtn",2.02224598239443,-0.287291086574689,-0.298614523974857,-0.463823480562418,1.21795690785183,0.192401579971353,-0.0492439974757203,-0.213149932909894,-0.149472275149035
"lisqmj",0.00335839324334096,0.562298705903243,0.770668175810411,-0.00755314422489652,-0.409931457922897,0.393571518898698,-0.904420481452524,0.758533263680787,-0.142822779686428
"805rpp",-0.45654430958508,0.135264001925122,0.0268193411771814,2.62867546572523,0.792164997726522,0.239253647923049,1.18007219824093,0.625160335609362,0.50447711684737
"h8llgf",-0.163231882759611,-0.397368373697259,0.584705967152104,0.398020488075124,-0.0126632185494515,-0.0632382738418707,0.805932486501083,0.0746557988526835,0.132236421130014
"umm6qb",-3.3828111688793,-1.02879737824588,3.93202572300164,2.32449524150022,0.306861100363219,-0.0189257155788501,-2.61477344940613,1.09197509625178,2.36432806075355
"fnr8nn",0.387577226435186,0.90282008274965,0.305762654164643,-0.463823480562418,0.396368216409027,0.245359080670252,0.592138365506882,-1.06929600146131,0.186751447164377
"mmu49a",0.73320220747003,0.76731885028482,1.1890831452916,-0.413126776524916,-0.0986049845308961,-0.327079065752533,1.01972660749528,0.351713816217253,-1.10156095930653
"huiltk",-0.292600536274131,-0.0826962772739238,-0.624048389126895,-1.42706085727496,-0.131995157558393,-0.284251540455597,-1.22511166294383,-0.234995821271253,0.949211257048075
"3r4jqt",1.950668813803,1.01964850593777,-0.0661617631519723,-1.32566744919996,0.37781663064914,0.212117464408106,2.35593986370904,-0.292344235654332,0.289130290657548
"bf5e4m",0.454369057308231,-0.474641070066356,0.119800445506335,0.448717192112626,-0.210699791851981,-0.106141406854312,0.11110159326993,0.582752252984553,-0.514390096978464
"ulfdmg",-1.04866224165182,1.20288740022993,-0.0661617631519723,0.499413896150128,0.114532979566425,0.214444128851151,0.0576530630213802,-0.103902551118477,-0.0274148772828632
"rrkn7o",-0.290183966904844,1.67353761508058,-0.112652315316549,0.245930375962616,-0.0878135885320597,0.278021259583589,-0.476832239464122,-1.12450248248874,1.72476046345253
"oknklu",1.21610367842963,0.969044939924016,-0.39159562830401,-0.818700408824935,0.415487216863333,0.349980456491908,-1.06476607219817,-1.53794141185762,-0.107104190984071
"nd0vch",-0.0195623238908679,-0.0926010089420212,1.28206424962076,2.17240512938771,1.05672574133506,-0.476023961280555,-0.797523420955423,-1.48620423440799,0.120879946928498
"a82kp9",1.00365576953153,0.0310336294496268,0.724177623645835,0.296627080000118,0.583035882966849,0.289591695271474,-0.583729299961223,0.162057292282742,0.162952387165416
"ecncmn",0.480708922085142,-0.388424170139455,0.0268193411771814,0.0938402638501088,-0.495035569089376,-0.288616371605615,-0.476832239464122,0.141934007847932,-0.163319110388237
"e90thh",-0.646203886358002,0.252854269278274,-0.0661617631519723,-1.93402789764999,0.689303740704652,-1.63687210388345,0.00420453277282993,-0.103902551118477,-0.355651456160396
"ds7fdp",0.468398777725335,-0.353803955981203,-0.0196712109873954,1.51334797690018,-0.0729740119875169,0.0817211486024123,-0.530280769712672,-0.239028319416734,-0.241627296215428
"oldntv",-0.102047060460896,-0.144392915949026,2.53730915806433,0.600807304225133,0.612730307461748,0.21170887582624,0.11110159326993,-0.100969577624926,-0.698110125702993
"t83jiv",1.69426497287113,0.245895296710803,-0.0661617631519723,3.33842932225027,-1.64914040736593,-0.317246700235295,5.34905755762785,-1.74650189583213,-4.02826620988728
"h7nm8q",-0.913818851325207,-0.607792949312745,1.04961148879787,-1.07218392901245,0.629882519530842,0.311288452546873,-1.01131754194962,0.763818106444591,-0.322595598051296
"pqr1pt",-1.42549449249489,0.00689912236628533,2.25836584507687,0.347323784037621,-1.50458487551421,-0.258693099531638,-0.744074890706873,0.260751769858366,0.192697984699777
"416m0v",-0.247859072165651,-0.0808101999101863,0.259272102000066,0.245930375962616,-0.193694776983129,0.0762243837196054,0.699035426003983,-1.17905114778061,0.192872649335403
"d0cqvs",0.136278419000296,-0.490123149374961,-1.78631219324132,-0.666610296712428,1.69957253808461,0.902115973500234,0.00420453277282993,0.0386303977351812,-0.282773475502007
"11baip",-0.144775501408959,-0.659949587912153,0.0733098933417583,-0.159643256337404,1.05674790387038,1.08470011242892,-0.102692527724271,0.796919488896351,0.665111770568966
"37627j",0.0762483309157301,-1.28702919472733,-0.0661617631519723,-0.92009381689994,0.149301538063345,-0.777666943939617,-1.33200872344093,-0.427104433819356,-0.120258920536406
"hsrld8",-0.204901720322926,0.0549936001379483,-0.0196712109873954,-0.00755314422489616,-0.277981941441763,0.13862139899958,-0.102692527724271,0.241699459683629,0.234900798030262
"2tubma",0.525024022634704,0.49279737524666,-1.60034998458301,-0.666610296712428,0.123503502344224,-0.442760422131719,0.0576530630213802,-0.656650911318064,0.138124517141916
"9rjefu",0.15938473306689,-0.187375672513488,-0.624048389126895,0.195233671925114,-0.121065026189907,0.199588915436978,1.01972660749528,0.185787589693856,-0.952745325620434
"vr1f5i",-0.384852824037635,1.49510244442387,-0.159142867481126,0.195233671925115,1.28894791167325,0.273069683455865,-0.476832239464122,-1.21411476397369,-0.103164434191227
"7hmm3f",0.295813005502423,-0.125502402670874,0.0268193411771814,1.15847104863766,0.0464113465964389,0.159589352789853,0.324895714264131,-0.570608137589748,0.117239908865369
"8htp13",0.512263479175747,0.170453124697487,-0.205633419645703,0.651504008262636,1.07005996189805,-0.577691735722528,0.271447184015581,-1.52152704565088,0.241475703951204
"7sce24",-0.331014962344303,0.155481215925659,1.32855480178533,0.296627080000119,-0.0912026346747256,-0.674469608626334,-0.530280769712672,0.0966814019928691,-0.817862506775179
"vpg96h",-0.0670355088932862,1.02126979831782,0.445234310658373,1.56404468093768,-0.178466782954251,0.302782596935813,1.23352072848949,-1.13498203184462,0.0950696351874595
"oakeha",0.511849243364532,0.596005978433377,2.11889418858314,-1.37636415323746,-0.71678663579216,0.654632529879224,-0.476832239464122,-0.415955314812373,0.3252731055578
"6gsd3d",-0.0464279618137763,0.352686960952704,0.166290997670912,-0.565216888637423,-0.633324799571693,-0.400709882039583,-0.530280769712672,-0.500516754843832,0.00238344454277728
"qmo6om",-0.533703799845241,-0.659272362261574,-0.205633419645703,-0.463823480562418,1.41516232212665,0.829709118439027,-0.850971951203974,-1.49056479746703,0.146134622393274
"phoved",-0.0583590072971122,-0.624399544454432,-0.0661617631519723,-0.311733368449911,-0.115182567921365,0.547926610150677,1.34041778898659,-0.706804864983576,-2.04642433025746
"o1435g",-0.086217915030349,-1.33928478137302,-0.205633419645703,1.31056116075017,-0.431216822488622,0.0213104644952881,0.00420453277282993,-0.103902551118477,0.392959898514749
"p9k54s",0.583030020146523,-0.0202272913017243,0.166290997670912,0.904987528450148,-0.223065399099281,-0.234100079519819,1.07317513774383,0.208691012491322,-0.665870810826995
"os41vo",0.556282210006356,-0.740395801442943,0.631196519316681,-0.00755314422489631,-0.845978821294188,0.100872893079995,-0.369935178967022,0.308729099200799,0.000966789499994902
"ib9a80",-1.87034845648862,-1.21430678079581,0.631196519316681,0.803594120375143,0.249092654417565,0.345787596496743,-1.70614843518078,-1.026178044878,0.325655459704754
"dm1trh",-0.0287684891681962,-0.806681821791855,0.538215414987527,-0.362430072487413,0.396125162488222,0.0137663759819191,0.378344244512682,0.459755313437823,0.215147002226545
"va1mrd",0.253806973159302,0.843197279466305,-0.345105076139434,-0.615913592674926,-0.788402337645345,-0.909359857004056,1.55421190998079,-1.11142696421618,-1.06651389862548
"inomfi",0.133357371065919,0.311950720813051,-0.0661617631519723,1.31056116075017,-0.923296825988791,-0.130601480507363,0.00420453277282993,-2.27447754991688,0.486842477218052
"hc0vd3",0.942300278195913,0.778279706534001,0.212781549835489,-0.159643256337403,-0.0969278496727213,0.0919803717737586,0.164550123518481,-0.0520500437576151,-0.545327688265251
"m1qh6i",0.596440399102802,-0.373869042009603,1.42153590611449,0.803594120375143,-0.0895340193205774,1.01778271462163,0.271447184015581,0.766418545192922,0.857681112550106
"29nbt2",-0.240477628874926,-0.374233527464828,0.0268193411771814,-1.12288063304995,0.0516959169281659,0.303106465653521,-0.797523420955423,0.665608998745083,-0.352265325487539
"2ct5m2",-0.291355602942346,-0.549529783295609,-0.0661617631519723,-1.68054437746248,-0.187135196973599,0.391483321177359,-0.530280769712672,-0.103902551118477,2.33633981969055
"d1rr3o",-0.224571539483699,0.58147463121271,-1.32140667159555,-0.0582498482623985,-0.267414787736115,0.79807700670999,2.73007957544889,-0.081285203018756,0.167369426071507
"3ul736",-0.134427759925015,-0.0590565998468905,0.212781549835489,-1.88333119361249,-0.365197300865792,0.350056064207413,0.00420453277282993,-0.657954200980019,-1.34250659462653
"14qjmq",-0.135927350284768,-1.48825299246863,0.724177623645835,1.10777434460016,-0.0851549571985333,0.348019702020196,0.11110159326993,-0.690865243081218,-0.782838490711555
"e54igf",0.0140815292890323,0.0757363503547626,0.166290997670912,0.499413896150129,0.276226879933398,0.356460911359096,-0.744074890706873,0.710764199509037,1.28375323128612
"onbai5",-0.137284231412712,0.434766301601895,0.538215414987527,-0.362430072487413,-0.51309790118385,-0.12727767798499,-0.423383709215572,0.148307734527428,0.626672750708769
"6lquee",0.952323564433696,-0.885604128235856,2.11889418858314,0.245930375962616,0.446032282529419,0.190189592814834,2.03524868221774,0.819259717126138,0.961994222991668
"uvqeug",0.0692025862338077,0.443247060286862,-2.0187649540642,-3.40423231473756,2.35358957293027,0.452175150616722,-0.583729299961223,0.564841442513065,-0.265256358689189
"eeg9qg",-0.144744918220597,-2.60902023885612,-1.36789722376012,2.0203150172752,0.607383025244013,0.156641254519311,-1.06476607219817,0.400582405040932,-0.236887221918418
"oom8ln",-0.0893673054017202,0.632908638757741,-0.0661617631519723,-0.261036664412408,0.132110735374505,0.385760900310884,0.271447184015581,0.441281308398656,-0.438099864399148
"q0kbgj",1.02001881793625,-1.10604224961044,2.11889418858314,0.347323784037621,-0.0925457894776076,-0.772445866054845,0.859381016749634,0.416608806462663,0.36001722849625
"nmtkrt",0.600358431639354,0.155194604718122,-1.22842556726639,-0.00755314422489603,-0.320719967974861,-0.797338300471144,1.07317513774383,-0.796769291942299,-1.42937261263637
"3s5100",1.34649257124025,0.749477534293341,-0.112652315316549,0.0938402638501088,-0.217795111711131,-0.4733606621567,0.752483956252533,-0.463161184416443,-0.142721998214295
"4gttek",0.112492561001747,1.74727209867962,-0.345105076139434,0.245930375962616,-0.00733913098341755,1.39109644122787,1.39386631923514,1.36031367340668,-0.464891617231567
"oc9qgm",0.0694697405070509,-0.676910807061609,0.166290997670912,-1.68054437746248,-0.0521975846234023,-0.123423301965327,-0.850971951203974,-0.117938183571535,-0.148097948952783
"131s1v",-0.385096066205232,0.144551452480215,-0.670538941291472,-0.413126776524916,-0.0705352615578222,-0.360026043812557,-0.0492439974757203,-0.368153215252612,-0.418976069069872
"b0reem",0.080806015171069,-0.339420669437422,0.631196519316681,0.245930375962616,0.0627181233966287,-0.290081286204765,-0.744074890706873,-1.36514264895464,0.0049865247559264
"idukrd",-0.0256734399747842,-0.0770961528722517,-0.0196712109873954,-0.970790520937443,0.00703355319052419,0.137709662916255,0.592138365506882,0.522572755195186,-0.0881148185504819
"gfptmq",0.121858212324261,0.268981306290168,0.119800445506335,1.05707764056265,-0.293420416531729,0.0230010350781063,-1.91994255617498,0.521109346318451,1.20094853234609
"b1nb1u",-0.586971157591756,-1.23573604184939,-0.624048389126895,-0.413126776524916,0.0410068229398395,0.805266146695371,-0.637177830209773,0.627621379050763,0.654406443594557
"ubpd21",0.880115716991171,0.606347516848764,2.11889418858314,2.17240512938771,2.06347550296676,0.652508916401311,-0.957869011701074,-0.174669659255573,2.24911050310609
"7jujkp",-0.020772581253034,-0.193134841441511,-0.39159562830401,-0.210339960374906,0.403829781476548,0.240392889284735,-0.583729299961223,-1.42102316946483,0.174912738815406
"jjolh1",0.852052085963852,0.392263625735166,-0.298614523974857,-0.565216888637423,0.0948255570678695,0.361382574839388,-0.102692527724271,-0.798330105910143,-0.320843560579422
"7krtee",0.0430208404731376,0.728677630862566,-0.670538941291472,-1.32566744919996,0.105823277172695,0.747626131369731,-0.316486648718471,0.359643887032939,-0.0904270816982747
"uvpoam",-1.19133455477505,-0.611374823349285,0.538215414987527,-0.058249848262399,0.133004087912651,0.0454521725397709,-0.423383709215572,-0.474602549025753,0.0718374316878159
"7ab46t",-1.15988061229919,-0.522019064347451,0.119800445506335,-0.210339960374906,0.478847480308678,-0.0578579907653462,3.21111634768584,0.265106177177333,0.820025918432289
"l57ma8",0.0248342325037341,-0.143343362230081,0.35225320632922,0.702200712300138,0.358100440431201,-0.0588197578630377,-0.744074890706873,-0.128085198182198,1.10824513245935
"osoq3b",0.616714252659136,0.602939773055862,-0.112652315316549,0.144536967887611,-0.0537726000340485,-0.304875507161227,-0.957869011701074,0.366815937934228,0.254575586764468
"11vic0",-0.868949229266675,-0.312839174643023,-1.92578384973505,-0.108946552299901,-0.0649706793478236,-0.362746681579675,1.07317513774383,-0.655899047143748,-0.53981484767921
"s10j59",-0.577294074132142,-0.210072625789807,1.1890831452916,-0.0582498482623987,-0.265920481127608,-0.472905696374915,0.164550123518481,-0.118576388578547,-0.420649876532805
"223rio",0.163854979439903,-0.466925888517722,0.0733098933417583,-0.666610296712428,-0.025567320315208,-0.669483298873882,-0.156141057972821,0.360442211254731,-0.429113650192879
"8kai7h",-0.18765504622865,-0.157441150227805,1.42153590611449,-0.00755314422489586,0.611433166689454,0.109830060658392,0.912829546998184,0.497826913563786,0.999759924006839
"7gm6ef",1.56884980327653,-0.18186628284941,-0.763520045620625,1.51334797690018,-0.356829735280407,0.00628693374071002,-0.263038118469921,-0.395370725897148,-0.128871842012341
"18e2kj",0.502454510743864,0.270560133980267,-0.763520045620625,-0.311733368449911,-0.768274583233474,0.409545855307623,0.271447184015581,-1.13424360749427,-1.54688443678735
"pmi1vp",0.707034526192016,0.902006569960199,-2.76261378869743,-0.362430072487413,0.444442465639764,0.109830060658392,0.164550123518481,-0.868246258873388,0.182772510615943
"d6t03n",-1.30862193886865,-0.0852843398036285,-0.25212397181028,1.9189216092002,-0.0955247687117518,-0.362284408168994,-0.797523420955423,0.968068987568185,0.525586214542463
"c4m1i3",-0.0220971013427253,-0.539443338086075,-0.624048389126895,-0.565216888637423,0.0450234076887621,-0.590886291201315,0.431792774761232,0.268529005543157,0.821209729018075
"hmlkd2",1.03917971655618,-0.0376263902535768,0.724177623645835,-0.666610296712428,0.153877904413587,-0.34534465084793,0.645586895755433,-0.50477989764727,0.726704912570024
"cgvncc",0.0898712380935016,1.35548272293374,0.0733098933417583,-0.0582498482623984,-0.253050170958378,0.0151904164902918,3.21111634768584,-0.904622119556232,-0.190683276182485
"9cmhho",0.86229023379601,-0.800937516179672,-0.25212397181028,2.57797876168773,-0.271824789583365,0.0843253045632479,-0.423383709215572,-0.501057554759736,0.0517269237284272
"1lsjtt",0.607852988416353,0.198644916603265,0.398743758493796,0.144536967887611,-1.02334810681124,-0.62377412609832,-0.530280769712672,0.351713816217253,-0.202963579723676
"r3o87j",-0.307674012961596,-0.491292512240302,0.259272102000066,0.398020488075123,-1.46227651388559,0.818976660413655,0.164550123518481,0.367919932417811,-0.739264909610602
"hhsge8",0.347039083372829,-0.0022918022034622,-0.298614523974857,0.296627080000119,1.85641898567103,0.491377609692112,1.07317513774383,-0.233282172172514,0.446166583273494
"obrkm3",0.116406625742375,-0.214451385395983,-0.298614523974857,-0.666610296712428,0.728894015444294,0.313605960066329,-1.75959696542933,-0.701100707955179,-0.126037470702881
"2mmjas",-0.417916636295771,0.177216365977284,-0.0661617631519723,0.0431435598126063,-0.0234757375014896,-0.95690350816455,0.164550123518481,-0.736436959022037,0.575918801610249
"coojom",1.11797284840518,0.457243280663042,1.42153590611449,-0.413126776524916,-0.200926904573661,0.141334729137801,0.11110159326993,-0.386460945336917,0.800953958042209
"lld9t7",-1.23027562086725,-0.485318529684575,0.0733098933417583,0.904987528450148,0.636856194297982,0.125134736745209,-1.65269990493223,0.589287769622755,0.174001736531147
"lcri2v",-0.314272273450732,0.225100686761382,0.445234310658373,1.20916775267516,0.177391244417306,0.872654974836938,0.0576530630213802,0.688767146760708,0.210593073472901
"im0ib5",-0.591517058537095,0.00860158788083221,-1.18193501510182,0.245930375962616,-0.756333221388176,0.272975806668118,1.07317513774383,0.252591054384723,-0.248699214932664
"nsa433",0.206670062412329,-0.184145322241977,0.119800445506335,-0.0582498482623985,-0.271179278467108,-0.537731242646424,2.24904280321194,-0.0112134158368861,-0.775418588870741
"a07vgo",-0.29283293325083,-0.156236901214577,-1.27491611943097,-0.463823480562419,-0.614135551074379,-0.1332885518126,-0.102692527724271,-0.546323600438764,-0.373617723682116
"th4opn",0.430838270028261,-0.161647250631594,-0.438086180468587,-1.17357733708745,-0.84644389083992,0.0752553089930172,0.11110159326993,0.197675133051189,0.673348784729988
"8m92lo",-1.43071031354671,0.805431264619928,-0.0661617631519723,-0.0582498482623985,0.107027245638404,-0.147681491816092,0.00420453277282993,-0.103902551118477,-0.0274148772828632
"aptahf",0.0183420102945773,-2.19985574044352,0.398743758493796,3.23703591417526,1.05505366984153,-0.77996983620128,-1.01131754194962,0.672044296039946,2.1285475920589
"43gtp1",-0.0723341199101888,-0.204034513401772,1.46802645827906,-0.261036664412408,0.0927871489573212,0.1060311739873,-0.102692527724271,-0.8415650631486,-0.390417318160269
"703r88",0.137898468305757,-0.211594240735742,-1.04246335860809,0.448717192112626,0.0331943731252844,0.0720242160955439,0.378344244512682,0.488542608042514,-0.0274148772828632
"ai69l0",0.512672109060711,-0.361216082943016,1.42153590611449,-0.92009381689994,0.494916030610086,0.281124909231435,0.11110159326993,-0.158189222272809,-0.431377204270766
"m0omlu",0.0142210102006978,0.318494213879511,-0.39159562830401,1.36125786478767,0.202131932509996,-0.288222398281542,0.645586895755433,0.0394483175210199,-0.451971909073138
"8ff4va",0.014051654259521,-0.214500626507623,-0.670538941291472,-0.818700408824935,0.0275575644254132,-0.624466391438963,1.28696925873804,1.16918030077147,-0.289053841088369
