"","PRISK","PBENE","DREAD","UNKNO","TRUST","KNsub","KNobj","PROGR","POLICY"
"170s82",0.0031394919218238,-1.78298559037327,0.117453963116566,0.0234358380648177,-0.0628392594155473,-0.523189019757284,-0.171168987170966,-0.204197607307225,-0.0238789381980618
"p2lh6k",0.269313807032974,-0.394882572470785,-0.999893350202419,-0.100118075255004,-0.711425944498512,1.85176262267734,0.538930929872407,0.0160785631723791,-0.585274666016732
"rbltf8",-0.635678864344936,1.00660514535501,0.440143837723521,-0.878660842193794,-0.433460222320098,-2.34230091609019,-0.308910810186478,-0.52813733762876,0.672320890089494
"rnl3vf",-0.742148590389396,0.522146138391675,0.0550893814814295,-0.461209484344077,0.539419805304348,2.6602567988253,-0.280283066489221,-0.328370270123973,0.292065828242836
"87v3b6",-0.422739412256016,0.618234620620943,1.00571436992337,-0.454054391030217,-0.155494500141685,-0.422127247738789,0.645305997423485,0.598489680401832,0.0901371996974707
"10ismk",-0.582444001322706,-0.241946957673435,-0.439254724840411,-0.744732899130388,0.168798842399797,0.740083130473899,0.858944063176796,-0.0349679126582161,0.117993641831145
"iql4o3",0.908132163299733,-0.286229462141605,0.180736923530213,-0.402515694532996,0.122471222036728,1.44751553460336,-0.29302489981585,-0.339442643888394,0.0698147330919545
"5cdt5j",-0.316269686211556,-0.30303175603254,0.307108912819345,0.944918066533517,0.307781703489004,-0.321065475720295,0.436652793141693,-0.104752659411033,0.211138491691422
"njhkrp",0.216078944010744,-0.696172205911327,1.58523097151328,1.36885509090843,-1.40634024994454,-0.62425079177578,-0.355518533040471,0.796420565035525,-0.0948004434450635
"kbda11",1.75988997165541,-0.564546508838198,0.403806315920273,0.187671331351963,-0.526115463046236,0.588490472446155,-0.10829744408002,0.314907315359916,-0.368827004503486
"ne7ljb",0.0563743549440538,0.941422546758615,0.143157574805799,0.434408414901057,-0.479787842683167,-0.624250791775779,0.581816210550564,0.0352764405450709,-0.74842349711502
"8ch36f",0.0031394919218238,-0.881470614574687,0.400280204340255,-0.0163727088494443,-0.0165116390524784,-0.371596361729542,-0.524196651105265,-0.0961985981223025,-0.0459557251254675
"5h3iud",0.535488122144123,0.730518740435166,-2.26048696887964,-1.43676067289848,-2.47187551829513,1.75070085065885,1.14048604192672,0.133514301567698,-0.900972923790939
"kaodsb",0.641957848188583,-0.643694527874209,0.0646661909014582,-1.46049048480366,1.32698935147652,-0.068411045674058,0.496757756693983,0.84223862708541,1.00127186472896
"0s8ls4",-1.2744972206117,0.773793693352193,-0.506734231114385,0.195358753463301,1.651282694018,-0.0684110456740575,1.14313975810728,0.187496655135916,1.30045596539236
"1rji6a",-1.43420180967839,-0.404404141427155,-0.447999614678475,1.01084083602793,-0.109166879778616,-0.169472817692552,-0.510173166096116,0.174348772273269,0.0100817656838633
"j4jabu",0.0563743549440538,0.058977918556674,0.30834322112186,0.159299314280299,-0.896736425950787,0.032650726344436,0.272393596395151,0.317095712674443,-0.0249795600933086
"cv2gbm",-0.795383453411626,0.973468619945389,-0.326550887635132,-1.22546318487143,0.215126462762866,-0.674781677785026,-0.109390917721243,-0.394770525107225,-0.0697592965830979
"h6ccko",-0.901853179456086,-0.929823284964839,-1.72407070955473,-0.465746367795647,1.55862745329186,-0.0684110456740573,-0.696061505099202,-0.352725714249612,-0.0238789381980618
"aic3do",-0.316269686211556,-0.289580738244961,0.0292446322497446,0.0420979644295734,0.585747425667417,-0.2200037037018,0.0542529299817582,-0.489581853171749,0.291718204804992
"olnpkq",-0.848618316433856,0.0178320007802149,-0.551722992259143,-0.0303347648266722,0.632075046030486,-1.48327585393298,-1.56231003232813,-0.567034740013153,0.150077648391503
"056hn3",-0.635678864344936,-0.790646480283473,0.0694932220938532,-1.0481367217889,-1.08204690740306,-0.0684110456740579,0.671728625902059,-0.226674827373231,-0.488403311555184
"20qupo",0.322548670055204,0.0291731140231134,-0.15043950322968,0.559583310537293,0.261454083125935,-0.169472817692553,0.378207287966638,-0.295717589912217,-0.531628583368179
"be35lq",-0.795383453411626,-0.0127852211201393,0.0795035262991186,0.950205612104065,0.215126462762866,-0.472658133748036,-0.294227693315679,0.479184467434621,-1.88096062437628
"g2srfv",2.02606428676656,-0.757489975015147,1.83218161726515,2.19554502530458,0.122471222036728,0.234774270381427,-1.31575057361744,0.239073584444744,-1.00091234619336
"tusk2r",1.06783675236642,-0.223800411693417,0.552596718860056,-0.397544746526076,-0.201822120504754,0.487428700427663,-0.00811733637570642,-0.241354216061343,0.41464567900679
"gsa04c",0.0563743549440538,-0.394967171668123,2.06005822578619,0.758268152989513,-0.0628392594155473,-0.42212724773879,-0.0621904045919356,0.132245117154112,-0.814440809205818
"is6q7h",0.162844080988514,-0.0553412842185403,-0.420706302829482,-0.0409980392192489,-0.0628392594155473,-0.0684110456740584,0.166098879471917,-0.356065607454638,0.218897997934206
"1g218e",0.216078944010744,-0.408968730142469,1.33784432973136,-0.414690287107417,-0.0628392594155473,0.942206674510888,1.02200205648695,0.162543163782758,0.677959280135011
"g02fa9",-0.422739412256016,0.137919327269053,-1.63124660641307,0.475432238937993,-0.201822120504754,-1.33168319590524,0.115877811347537,-0.764731794628979,1.23015092227967
"e2l0un",0.0031394919218238,1.15133665823258,0.659595410533282,0.53463665316631,0.86371314784583,-1.079028765859,0.031407999359851,0.488936866109175,-0.986104330948935
"mktpd2",-0.848618316433856,0.320446331082544,0.12899315643533,0.233081303987623,0.0298159813105905,0.740083130473901,0.1584243134221,0.674876164077506,0.735048768175609
"5nb6js",0.109609217966284,1.25472414672948,1.61664340428759,-0.0948067709992848,1.28066173111345,0.487428700427663,-0.0134641129307482,-0.133101634952283,-0.857054723791864
"br9msv",-0.156565097144866,-0.0429917701616813,-0.885432486659693,-0.16679603872585,-0.340804981593961,-0.0178801596648105,-0.0748214753270117,0.074409915878118,-0.576937689104362
"a76uel",3.56987531441123,-0.08353145626357,-1.75465601192673,-0.614996551820003,-0.75775356486158,-0.826374335812768,-0.321513974777721,0.064228959523104,-2.4329401582563
"lf71kh",-0.316269686211556,-0.252588311693595,-0.0334830672720646,0.206977301760368,-1.31368500921841,-0.775843449803521,-0.315289904725056,-0.169158548839873,-0.785660198460328
"muj0qi",-0.795383453411626,-0.00194788365281236,0.10011481832019,0.267089917570366,-0.479787842683167,-1.43274496792374,0.248623030870593,-0.390813538670889,0.11313285784612
"34hrn0",-0.742148590389396,-0.664780403204545,0.0114963713663355,-0.179357291612733,0.400436944215141,-0.422127247738789,-0.302494924930531,0.052454399802604,0.368112964541911
"4iiauh",0.162844080988514,0.292180912822417,0.248575782294764,-0.0721005889815871,-0.572443083409305,-0.0178801596648117,-0.346641783351324,-0.125114572121061,-0.131961567648571
"plfje0",-0.955088042478315,-0.167336317668837,-0.0950573095563377,0.0453085209878437,-1.82328883321216,-1.12955965186825,-0.785610218633095,0.394508801258095,0.0390557245769982
"t6s3kr",1.33401106747757,-0.424062863996705,-0.704147811708711,0.24215738400508,-0.340804981593961,0.639021358455406,0.0331795497571651,-0.220363207353786,-0.375404134804777
"rl6otg",1.17430647841088,-0.890898231351481,1.04982370331972,0.774676325854763,-2.33289265720592,-0.0178801596648108,-0.59251400574527,0.0796558286343109,-1.24036383136135
"tknapm",-1.54067153572285,-0.631418986138222,-0.42440886130122,0.337559913892077,-0.433460222320098,-0.371596361729542,0.789363181797557,0.757391228431038,-0.608615252843915
"gkgb2m",0.482253259121893,-0.834639473756308,-0.221932545321397,-0.0465423585099832,0.122471222036728,-0.826374335812768,0.0755555091934842,0.494100939419077,-0.170393965861208
"tpm2oh",0.162844080988514,-0.0639564836285402,0.998908011640651,-0.431670544701994,-0.248149740867823,-1.63486851196073,-0.435671438708324,-0.114436453988612,-1.43894551294984
"6jpef9",-1.70037612478954,0.635345131471691,-0.329947744327669,0.223293716553578,-2.5182031386582,0.335836042399921,-0.22121498935657,0.335582654603315,0.112535100956013
"v40usu",-0.422739412256016,0.135184485085324,0.215131142206095,0.380302947811761,0.168798842399797,-0.169472817692553,-0.0367832534324007,-0.0537029303019604,0.238267514113333
"on4q7p",-0.156565097144866,0.19286231635327,0.314953249065229,-0.918198557774568,0.0298159813105905,0.689552244464652,0.164631087789121,0.374998507699722,-0.0529405031541844
"327q2s",-1.00832290550055,-0.234749982673391,-0.178136964276797,-0.324194329438468,-0.526115463046236,-0.169472817692552,-0.366132954938302,0.172966699643381,-0.0719360242289397
"qnvajn",0.641957848188583,0.227820509206462,0.988263112197872,0.61851029460204,-0.340804981593961,-0.2200037037018,-0.0682793932333489,-0.079403902078213,-0.587105163418724
"v6mc5k",-0.422739412256016,0.45484428226836,0.0931939533800363,-0.976838528979701,-0.155494500141685,-2.64548623214567,-0.0767223954825177,0.21719115832778,0.124939987886765
"2m4hcv",0.0031394919218238,-0.00194788365281236,1.02556657958587,1.25268917717872,0.956368388571968,0.942206674510888,0.696570084499854,0.0231829580819357,0.223267666424271
"hvfkr5",-0.263034823189326,0.810703219231856,-1.13466217551187,-0.202500793372919,-0.0628392594155473,0.18424338437218,0.323308713602489,0.00518992465202216,-0.415771591754468
"1n6593",-0.901853179456086,0.0340454950668323,-0.182657439168891,0.214092046166502,-0.479787842683167,-0.523189019757284,-0.363659478864316,-1.31231538412668,-0.309848419015885
"i7vr5k",1.44048079352203,0.412195965516017,-0.525357463518375,-0.186540898857499,-0.526115463046236,0.133712498362931,0.0638553834884548,0.0125391419979741,0.415939058507482
"nsmv7g",0.429018396099664,0.70628692543088,0.252985429534131,0.00042761960120985,-0.943064046313856,-0.0178801596648102,-0.852134958454583,0.135104651654707,-0.126980867324304
"0akblf",0.482253259121893,-0.501706785531198,0.0411325488028212,0.636088683433622,0.122471222036728,-0.876905221822016,-0.19795537009803,0.00423640970259362,-0.458389213023858
"i953id",-1.43420180967839,-0.0331624088769063,-0.270443802919926,-0.41874733492599,0.168798842399797,-0.826374335812768,0.00960602247290749,1.28111328230206,0.46398996729911
"iqdm1g",-1.54067153572285,0.22802542100446,-0.0849622728757636,-1.36653886963457,1.51229983292879,-0.472658133748037,-0.164676397031328,-0.299778715077114,0.345847934039411
"ouv8un",0.0563743549440538,0.311232979085988,0.0266847945086431,0.470849957789463,0.122471222036728,0.335836042399921,-0.689340427905949,0.459242362917311,-0.151688142951567
"0danh8",0.0031394919218238,0.0691069930818403,-0.621110502705224,0.140758549436697,-2.00859931466444,0.689552244464652,0.0701119374325463,0.298183466343589,0.492532880968608
"4h43lo",0.0031394919218238,0.171066904186548,0.510211258840866,0.101044999480007,-0.665098324135443,0.588490472446158,-0.0510549416510848,-0.228762339237675,0.55272526829463
"upn84h",0.269313807032974,-0.325051210593147,0.413074092935308,-0.489087833680002,0.0761436016736594,0.7400831304739,0.231487214100862,0.29552671309085,0.0646235051445644
"tvk0v2",-0.688913727367166,0.765803431581242,0.0560951745175195,0.207034094443961,-0.804081185224649,-1.43274496792374,0.585552736122829,0.190505622832088,0.181100303932341
"a09dkc",3.19723127325562,-0.991860368518693,0.32555570032612,0.421227457830113,-2.00859931466444,-0.523189019757283,-0.795228661421888,-1.88775179773588,-1.42583479862381
"84f1su",0.0563743549440538,-0.471593764037824,-0.274770405779838,-0.0264900825103549,-0.572443083409305,-1.73593028397922,0.66763239769848,-0.740508284723433,-0.0863651425099364
"ul0h3o",0.0031394919218238,0.299480768352868,0.442997581726843,0.337870680205701,-0.201822120504754,0.841144902492395,-0.192636233655066,0.485581180178835,0.819781119524123
"ttcakj",0.588722985166353,-0.0727030471470737,0.373451063243642,-0.752717825883338,-1.26735738885534,0.841144902492395,1.55308965605585,0.188838929508052,0.492901207478158
"h8iimp",-3.88300550870096,0.375696687863758,-1.81746330341942,-0.728766803851874,0.168798842399797,3.06450388689928,0.332304151516208,-0.353837411882358,1.2836201347936
"5a40mq",0.162844080988514,-0.540538311596388,-0.450999717025383,0.0714042886333314,2.2535417587379,1.7001699646496,0.827503526939521,-0.328001252607535,-0.501440542890811
"8p5crc",-0.0500953711004062,-0.350292700305619,0.56468968784083,-0.768426251427777,-0.387132601957029,-0.927436107831264,-0.189382329740065,0.0977109596042455,0.321231243510905
"1vbi8m",0.961367026321963,-1.27441423174349,0.436811778294436,1.29214448370923,-3.58373840700878,0.0831816123536838,0.0079863988725313,0.320697231388869,-0.902498230583458
"remtpn",0.216078944010744,0.476248576803566,-0.289751989330739,0.235687279227643,-0.665098324135443,0.133712498362931,0.179812705611635,-0.328379019611714,-0.784598389473333
"80k185",0.695192711210813,0.339115783434021,0.976106444288548,-0.540336974267356,0.168798842399797,1.29592287657562,0.490796000356747,-0.0358140356006072,0.0359064520157902
"9r1siv",-0.848618316433856,1.33617762912593,-0.27165169056348,-0.290039033457229,1.32698935147652,-0.270534589711047,-1.73582528186927,-0.162161545937354,-0.181640758726004
"gl73ev",3.09076154721116,-0.34775299230624,0.137424348937486,-0.369300520297358,-0.201822120504754,-0.118941931683305,0.740599233367273,-0.419052879274314,-0.157640305793595
"kl4en1",0.109609217966284,0.0448739041833285,-0.0346502119879445,-0.418862536432174,-0.0628392594155473,0.53795958643691,-0.0261917489334911,-0.0182806086211641,-0.248907115985506
"2v9b7o",0.535488122144123,0.0632257865927525,0.462976349643719,1.10778315814714,-0.0165116390524784,-2.29177003008094,0.0301963264871517,-1.25543369780011,0.136722790070132
"bqshic",0.0563743549440538,0.0931419753761424,0.143842716187693,0.740858480367023,-1.68430597212296,-0.0178801596648099,0.91064067965638,-0.332265159020288,0.271654372111244
"26tn7u",0.908132163299733,-0.137148474591774,0.579098770713953,-1.62162319727067,-0.433460222320098,1.54857730662186,0.488242932347318,-0.0482597325071754,-0.559648345812016
"qdqvib",0.269313807032974,0.312456069311593,1.20199570169311,0.00922653160458733,0.0298159813105905,0.992737560520135,0.031009751310847,-0.250867288508766,-0.737628228342164
"0nimvm",-0.316269686211556,0.727485458905271,-0.353242685740377,0.309054741970626,-0.433460222320098,-0.573719905766531,-0.12788946824283,0.180499652233397,0.898138138836347
"tbpdr2",-0.156565097144866,-0.0650864709373865,0.0414709939046655,-0.252329273905885,-0.248149740867823,-0.472658133748037,-0.35079581078794,0.356195896306692,-0.184953493903007
"87ftk9",0.216078944010744,-0.434311826491123,0.0155446683158484,0.938852839929676,0.168798842399797,0.7400831304739,-0.245954956959655,0.590894630271795,-0.256677995668768
"5gk4kv",0.429018396099664,-0.509407536306814,0.996561992345439,0.0118978680726755,-0.526115463046236,0.588490472446156,-0.222469984565445,0.41162242004482,-1.38625312766682
"68ibu1",-0.369504549233786,-1.26488458369911,0.186711117159094,-0.184137735802398,3.27274940672541,0.689552244464653,0.67966416944021,1.3533454945028,-0.381623610574546
"1to3v4",-0.369504549233786,-0.0202989167994193,1.82122245290117,-0.321166065339983,-0.0628392594155473,-1.28115230989599,-0.0855074081520719,-0.0689040229805638,-0.428408919152123
"cshct9",-0.422739412256016,-0.405318590061539,-0.338001697181865,-0.00638392646403538,0.0298159813105905,-0.573719905766532,0.830429707435223,-0.144309196215275,-0.304241551191188
"mrbjm2",0.216078944010744,-0.513458996264317,0.35012066554957,0.626549157147962,-0.248149740867823,-0.472658133748035,-0.111780645258055,-0.314912214006432,-0.0384854349232984
"knqdvs",-0.316269686211556,0.00100207257397078,-0.707203071290606,-0.000839552621830657,0.400436944215141,-0.220003703701799,0.408180199659747,0.644236895423955,-0.813036385029639
"7lnh28",0.588722985166353,0.0578679111065319,0.171287770560509,-0.682120974055639,-0.572443083409305,1.34645376258487,-1.06423564630127,-0.106058388803894,0.279741810979005
"mmvhmi",0.961367026321963,-0.750207976186357,1.66977105310071,1.9652149524577,-0.665098324135443,-1.88752294200696,-0.958610574761247,0.294401465663575,-0.357843162067574
"91blo4",1.9195945607221,0.214322726507687,1.17701151894309,0.358806007561276,-0.109166879778616,-0.0684110456740586,-0.757270708294565,-0.0653335530361481,-0.468078053866467
"hv6v6p",-0.635678864344936,0.0980806742841288,0.578834826414708,0.551635979513061,0.0298159813105905,-2.34230091609019,0.273159326896193,-0.150243049230541,-0.127286947178556
"modbfj",0.375783533077434,-0.486911515654536,-0.0426155125145248,-0.045397828226968,-1.63797835175989,-0.169472817692551,-0.131804750582353,-0.805261902734132,-0.272359535543612
"ckk9pr",0.375783533077434,-0.568588191182053,-0.707859319940376,-0.0321204601050709,1.32698935147652,-0.775843449803521,-0.138520550372853,-1.24655847083796,-0.312566224302013
"lj8vqi",-1.806845850834,0.754854285232677,-0.258847325469452,-0.499274390558951,-0.340804981593961,-0.927436107831263,-0.109502933961426,-0.178885394953681,0.625325571929323
"1hg9qe",0.0031394919218238,0.780094925682332,1.07387568779267,0.713328957729436,-0.0628392594155473,0.285305156390673,-0.198799269715875,0.0132866224210691,-0.0238789381980618
"pvblj7",-1.70037612478954,-0.00781080880883026,-0.982178790704266,-0.0473050590260765,-1.22102976849227,0.891675788501642,-0.0411919914636358,0.626458646008117,-0.469982048350175
"m4s30c",-0.369504549233786,0.37336359018801,-0.0506280229745523,0.0463006841178041,-0.0165116390524784,-0.422127247738789,0.228421714528673,1.51409096454315,0.237758847938646
"f4o1v0",0.162844080988514,1.86211075068424,0.0411859457575864,-0.0878951925932479,0.354109323852073,-0.270534589711046,-1.45094116987245,0.719707419477165,0.618687385788039
"nai1fe",2.29223860187771,0.373260285026194,-0.266267580452246,-1.05372993362115,1.92924841619641,-1.53380673994223,0.583174355154904,0.315502109308957,0.169810762577332
"hgoms0",2.71811750605555,-0.275074979363634,0.154156366961796,1.23184722118735,-0.804081185224649,-0.0684110456740575,-1.34622418991392,-0.396674301727605,-2.31910004203209
"o41isk",-2.28595961803406,0.881849500357633,-0.335108148389769,-1.3521838249496,0.539419805304348,-0.523189019757284,-0.348576530520859,-0.249516264648888,0.813863575582247
"fa91m4",-0.582444001322706,-0.191475454387773,-0.584819285718176,-0.540000362887027,0.678402666393555,0.7400831304739,0.144020951651128,-0.231226607758609,0.275102790617402
"rjs55a",-0.848618316433856,0.416937407082611,-0.647972535782508,0.0700945999151374,0.771057907119692,-0.270534589711047,-0.0926470116034678,-0.0655450837717459,0.815137782645405
"p264ga",0.0031394919218238,1.78593139383949,-0.493046076508876,-0.10872905522004,3.27274940672541,-0.169472817692551,0.259063209555169,0.781290319384684,0.769321114451811
"mmqd77",2.23900373885548,-0.15760983691447,0.714664713668459,-0.304278327643895,-2.74984124047354,-0.0684110456740577,0.358842916095229,-0.234063842976935,-0.812570151683322
"6ujuub",-0.263034823189326,1.836870534866,2.12554252832909,0.719095655844135,0.307781703489004,-1.83699205599772,0.450291753993126,0.153464145225059,-1.71338373232187
"7tq7i8",0.216078944010744,1.23576773117112,0.627951247526091,0.600820507603387,1.79026555510721,0.436897814418415,-0.0959599821158746,-0.479550330012311,0.527204837345656
"tkr38l",0.535488122144123,-0.194219224922332,0.229752536516018,-0.750015842996776,2.67049034200552,-0.169472817692553,0.298325375279776,0.683092256619809,-0.269676134685137
"r5ntse",-1.48743667270062,-0.0912411353900168,-1.22158091659449,-0.553523442134393,-0.0628392594155473,-2.08964648604395,-0.083805224047978,1.08817047487425,0.994554852730007
"h3f6oq",0.0031394919218238,-0.470296701491346,-0.347911739710604,-0.206323593917124,0.215126462762866,-0.826374335812768,0.197076480638019,-0.483038960510436,0.215744505179773
"u3rgjt",-3.19095228941197,1.08282148949731,-1.21534362653976,0.0300616488866024,0.122471222036728,0.639021358455405,-0.0596755143440604,0.401159085926445,1.4065550779045
"ekadum",-0.369504549233786,-2.09039875402985,-1.53077097569548,-0.485561620454191,-0.572443083409305,-2.08964648604395,-0.0552698169371454,-0.0853067063234684,0.0974143102427513
"l492nd",0.535488122144123,-0.739259254469201,1.30477717274781,-0.254731546042926,-1.68430597212296,0.184243384372177,-0.624877589355369,0.32887352567342,-1.22939284701835
"h8jk9c",0.0563743549440538,0.618851479171978,0.959756838277654,-0.240250224340083,0.122471222036728,-1.38221408191449,-0.430768488821004,-0.0282500342405803,-0.32599424961714
"po3t5h",-0.742148590389396,-1.66748113393281,-1.28234082591449,0.428478963201296,-0.201822120504754,-1.12955965186825,0.0478876343866569,-0.662945762944205,0.647496677158758
"bbkm57",-0.688913727367166,0.0949534405746572,0.0696154417761823,0.274525329332426,1.32698935147652,-0.0684110456740579,0.46303467231318,-0.205689314874938,0.435349980830022
"l3a2ua",2.18576887583325,-0.776588806189915,0.332584716650463,-0.533927568384959,-0.479787842683167,0.184243384372179,-0.0342948154467751,-0.241385264831354,0.440329196501857
"2vphp7",0.216078944010744,0.537565921275977,-0.743851174789754,0.0128055189630308,0.910040768208899,-0.2200037037018,1.39332234442693,-0.418387238297511,0.920943077988543
"6pmec2",-1.54067153572285,0.21344568980226,0.316761802277119,-1.15111015593581,0.307781703489004,1.44751553460336,0.179068147472899,-0.780378248061047,0.406510459243133
"7hhh4i",2.39870832792217,-0.0379225564079785,-0.287940712445686,-1.46988711233929,0.585747425667417,0.184243384372179,0.0236890289185957,0.990251536594259,-0.104465703369541
"v8qmne",0.0031394919218238,-0.102675351549675,0.494108234670379,0.135176006637838,-0.0628392594155473,1.44751553460336,-0.351286537847424,0.956036301787028,-0.523094445235218
"7r2an7",1.54695051956649,0.00898298136268261,0.631630681696067,0.698211740110045,-0.943064046313856,0.942206674510889,-0.460280559451788,0.419583930315296,-1.19621709509195
"cjevvn",-0.582444001322706,-0.177697513675902,0.803729351088344,-0.0591896777703054,0.585747425667417,-0.0684110456740588,0.502484126494193,-0.106018590546142,0.0503934544532283
"3qq5av",-0.422739412256016,0.410477603234261,0.060344005255784,0.620233613405658,-0.0628392594155473,-0.573719905766532,-0.379240411424026,0.329829283553636,0.0824282098913772
"460a6q",2.66488264303332,2.08894619475558,-3.47831778821775,-0.961679618318228,-0.0628392594155473,-0.0684110456740585,2.67378719189094,2.65932880513745,0.519904842144436
"nd2tvu",0.216078944010744,-0.151514365645145,0.58024135505466,0.709633064437811,-3.44475554591958,0.0326507263444364,0.727252211261893,-0.293627835116986,-0.785414620154704
"9oolpb",-0.635678864344936,-0.748520220639771,-0.184573188496466,0.497414926164025,0.724730286756624,-0.523189019757284,0.0600243852237404,0.38150485538176,0.215945052556413
"i9ifia",-0.209799960167096,-0.276811622978459,-0.331538572341414,-0.0248541871461235,0.168798842399797,0.639021358455404,-0.12255282417183,-0.716505055041227,0.204752024844177
"cr0h2m",0.0031394919218238,0.147058282313329,-1.2570165269149,-0.575479110305715,-0.433460222320098,0.891675788501643,-0.923305600166236,0.177600319475049,0.130989787885459
"59940l",0.429018396099664,-0.546801707366161,0.64947003987246,-0.278671832956528,-0.109166879778616,0.537959586436911,-0.228501796364087,0.330071863059244,0.438177249815314
"tg0c0r",0.375783533077434,-0.631633675549868,0.91809779200964,1.86951069462702,-0.572443083409305,-1.48327585393298,-0.150538804966584,-0.410538616243336,-0.485518240311222
"uo3ve3",-1.54067153572285,-1.11632565325792,-0.0599657358667198,0.747184812665309,0.956368388571968,1.14433021854788,-0.817085768082207,-0.938626157879667,0.932373381060132
"p9g5dq",0.429018396099664,-0.0407611283849322,-0.336493457077838,0.588920353740078,-0.75775356486158,-0.169472817692553,-0.52795169074397,-0.503936822907961,-0.139079633284516
"urrvpm",-0.369504549233786,-1.12977752030831,-0.282871593023848,0.139010831915344,-0.294477361230892,0.386366928409168,0.277642608670517,1.38855303216952,-0.646423765994894
"64dk9i",-0.156565097144866,0.602524902109897,0.125006334070817,-0.0325744029680763,1.46597221256573,0.285305156390673,0.243176246830117,-0.0554372173752816,0.299430402545472
"rv2o2l",1.17430647841088,0.250634099800793,-0.184968507357875,-0.0375400277086056,-0.201822120504754,-0.321065475720295,0.250735799402612,0.222247839630644,-0.0565926358550793
"am1kh2",0.0031394919218238,0.677416124758999,-1.01905592381418,0.167679236193626,2.02190365692255,-0.0684110456740578,0.302829003979229,1.1024213058819,1.79412685612557
"e10cu9",-0.316269686211556,0.889252661049901,-0.0328173190487398,-0.308389531341258,0.261454083125935,-1.23062142388675,-0.404480856713354,0.482785986149047,-0.196623253583378
"u2ebes",0.535488122144123,-0.320683454587817,0.411301708734219,-0.50790456938015,-0.248149740867823,-0.0684110456740579,0.114787273990796,-0.356976070867837,0.113098127690914
"uvrglf",-0.901853179456086,0.29715702365936,-0.251738730863285,0.661617591807198,0.122471222036728,-0.01788015966481,-0.181214849108527,0.0105933241890551,0.044490491886216
"q2l414",-0.209799960167096,-0.209108446978571,-0.11194407796493,0.582713651792622,-0.109166879778616,-0.118941931683306,0.253903894479218,0.0955846598297394,-0.197021571679575
"r98rrs",-1.06155776852278,-1.68923020581975,-0.706477177053923,0.30283181460659,-2.6571859997474,0.133712498362932,-0.697056375801544,-0.928599435027016,-0.941100350548912
"proojl",0.0031394919218238,-0.0634718384488556,0.401825253813931,-0.099781387883734,0.0761436016736594,-0.0178801596648099,-0.570146941280977,0.199595633808315,0.153802251489157
"ulhpf2",-0.422739412256016,-0.464620406800255,-0.00552101360092728,-0.407419894303639,1.69761031438107,-0.169472817692553,0.477596298059872,0.133979404227433,0.520618473737027
"vvjean",-0.209799960167096,-0.114045797633517,0.782999538416155,0.183305780369735,0.44676456457821,-1.12955965186825,-1.13331025218083,0.397484477253469,0.480172470675476
"eepc6p",1.97282942374433,0.580831945842173,-0.578494451500571,-0.899404461820642,0.632075046030486,0.790614016483147,-0.944071324369616,0.2917502086201,0.0655075087704231
"fo1rtv",-0.263034823189326,0.654210142638926,-0.590676853734717,-0.24380805778609,1.37331697183959,-0.0684110456740584,0.512727381185119,0.17179615774909,0.680046917065434
"7lkm51",-1.11479263154501,-0.0613245219752183,-0.119607574171266,0.702200832611128,0.261454083125935,-1.1800905378775,-0.653239879432897,-0.33248218596515,0.458284165952688
"vg9egd",0.535488122144123,0.272812550511019,-0.50419063102969,-0.927452446770068,0.86371314784583,0.285305156390673,1.27705033781237,-0.23869196659934,0.0174139285209011
"8n8cgf",1.75988997165541,-0.134609615855211,0.365730845420713,1.03748199173666,-0.665098324135443,0.184243384372178,0.045169979220767,-1.10568650121794,-0.768023928327135
"voi6ut",0.801662437255273,0.275155850431823,0.171125188717433,-0.563725807313799,-0.572443083409305,-0.573719905766532,0.525415328068498,0.676934870102726,0.069998756473824
"vcjoc1",-0.0500953711004062,-0.0107603404042048,-1.50276662901099,0.644972477229836,0.307781703489004,0.184243384372178,-0.30428253226387,0.847005191484863,-0.46329893246925
"ud87sa",-0.263034823189326,-0.164797034300866,0.416586502862442,0.621604433066335,1.92924841619641,0.0326507263444361,-0.625289390907107,-0.423649954126708,0.797825596148212
"3kvumr",0.535488122144123,-1.35386111475708,0.482594407385906,-0.0685414136836364,0.585747425667417,-0.0684110456740579,0.0267568206140698,0.986037724955309,-0.243533761294411
"u2juj6",-0.0500953711004062,0.60292622198647,0.143360972921723,0.0870304458068898,0.539419805304348,-0.371596361729542,0.706851278735969,-0.150671606911001,0.933314068801264
"es041l",-2.23272475501183,0.230256487412618,0.434546636574388,-0.109670358558934,1.69761031438107,-0.0178801596648102,-0.924579164844386,0.110466829765708,-1.07963063995723
"6pn3vh",0.0031394919218238,-0.129036626325937,-0.767790728984714,0.152098022460943,-0.248149740867823,0.285305156390673,-0.115919828402882,0.0915911284141282,0.873562574705442
"m1sbkv",0.109609217966284,1.75277573783399,0.0028645756321662,-1.36471115143578,-0.155494500141685,-0.270534589711047,1.58525585659133,0.169562465967547,0.527562064960282
"j6ic7f",-1.11479263154501,-1.85019391894842,-0.475819459035263,-0.157826012700605,-1.7769612128491,-0.523189019757284,-0.0962769815055423,-0.513940550575865,-0.00998889972984274
"fsalbr",2.4519431909444,0.300890489043402,-0.577253357319656,0.17387716552457,1.04902362929811,0.841144902492395,-0.433060437144615,0.399633076310245,1.53511314751516
"cli7uc",1.33401106747757,-0.215997205018802,0.160662390132298,0.566507202729729,-1.54532311103375,1.09379933253863,-0.72926328289669,0.536556808981667,-0.914648154369754
